Award ID,Recipient,Amount,NAICS Code,NAICS Description,Category Mean,Category Median,Category Std Dev,Z-Score
70FA4020F00000149,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5957.50,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000147,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5957.50,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000032,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5931.72,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000030,"HR ANEW, INC.",5924.24,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000104,"HR ANEW, INC.",5924.24,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000056,"HR ANEW, INC.",5924.24,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000040,"HR ANEW, INC.",5924.24,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000012,"HR ANEW, INC.",5727.34,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000005,"HR ANEW, INC.",5727.34,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000169,"HR ANEW, INC.",5727.34,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000126,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5543.09,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000120,"HR ANEW, INC.",5530.44,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
HSFE4017P0033,"MILLER, KATHLEEN",5452.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000178,"HR ANEW, INC.",5333.54,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000080,"HR ANEW, INC.",5333.54,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
HSFE0112F0033,"CALYPTUS CONSULTING GROUP, INC.",5294.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000013,"HR ANEW, INC.",5136.64,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000133,"HR ANEW, INC.",5136.64,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000057,"HR ANEW, INC.",5136.64,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000148,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5131.70,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000131,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5123.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000074,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4973.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000043,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4973.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000177,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4957.83,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000022,"HR ANEW, INC.",4939.74,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000157,"HR ANEW, INC.",4939.74,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000128,"HR ANEW, INC.",4939.74,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000109,"HR ANEW, INC.",4939.74,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000168,"HR ANEW, INC.",4934.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000048,"HR ANEW, INC.",4930.74,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000073,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4846.34,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000152,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4830.65,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000087,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4821.87,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000015,"HR ANEW, INC.",4742.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000129,"HR ANEW, INC.",4742.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000113,"HR ANEW, INC.",4742.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000100,"HR ANEW, INC.",4742.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000085,"HR ANEW, INC.",4742.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000105,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4669.65,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000028,"HR ANEW, INC.",4545.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000025,"HR ANEW, INC.",4545.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000011,"HR ANEW, INC.",4545.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000009,"HR ANEW, INC.",4545.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000123,"HR ANEW, INC.",4545.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4018F00000058,"HR ANEW, INC.",4545.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000150,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4487.92,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000029,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4021F00000023,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000167,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000162,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000135,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000134,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000124,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000094,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000088,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000041,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4018F00000063,"HR ANEW, INC.",4349.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000138,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4166.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000122,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4079.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000035,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4044.63,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000058,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3978.09,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000107,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3961.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000144,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3844.14,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000132,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3844.14,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4019F00000026,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3623.50,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000136,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3522.25,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000118,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3522.25,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA4020F00000072,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3419.60,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.290
70FA2020F00000090,SOLUTION GUIDANCE CORPORATION,19995.23,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FA4020F00000001,"HR ANEW, INC.",19758.96,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FB8018F00000042,"FLUOR ENTERPRISES, INC.",18966.13,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FB7019F00000116,"IEM INTERNATIONAL, INC.",18619.73,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FB7019F00000068,"IEM INTERNATIONAL, INC.",18594.67,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FA4018F00000056,"HR ANEW, INC.",17396.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FA4020F00000008,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",16097.32,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FA4019F00000019,SERCO INC,15696.14,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FA2020F00000087,"E-PAGA, INC.",13769.35,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FA4019P00000022,"CAPITAL REPORTING COMPANY, LLC",13587.10,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FB8018F00000041,SERCO INC,13347.48,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FB8020F00000032,"EAGLE HILL CONSULTING, LLC",12451.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FB7019F00000032,"IEM INTERNATIONAL, INC.",12330.15,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FBR520F00000044,TECHNICAL MANAGEMENT SERVICES LLC,12294.08,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.289
70FB7019F00000095,"IEM INTERNATIONAL, INC.",28650.48,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.288
70FBR420F00000104,"FLUOR ENTERPRISES, INC.",25392.90,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.288
70FA4019F00000020,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,24732.45,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.288
70FB7018F00000261,"IEM INTERNATIONAL, INC.",24452.55,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.288
70FB8019F00000044,"FLUOR ENTERPRISES, INC.",22480.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.288
70FA2020F00000082,"E-PAGA, INC.",20883.77,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.288
HSFE4016J0269,"HR ANEW, INC.",20209.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.288
70FA4020F00000017,"HR ANEW, INC.",36343.98,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.287
70FA6019F00000015,"HW CONSULTING, INCORPORATED",35551.12,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.287
70FA4018F00000051,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",35510.64,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.287
70FA4018F00000127,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",32679.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.287
70FBR420F00000126,"FLUOR ENTERPRISES, INC.",31306.08,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.287
70FB7019F00000182,"IEM INTERNATIONAL, INC.",30502.52,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.287
70FBR620F00000049,SERCO INC,30465.95,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.287
70FA4020F00000018,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",29491.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.287
70FB8020F00000044,"ATCS, INC.",45672.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FA2018F00000113,"ACCLARO RESEARCH SOLUTIONS, INC.",42484.52,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FB7020F00000141,"NODI SOLUTIONS, LLC",42090.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FB8020F00000043,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,41899.49,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FA2019F00000086,"ACCLARO RESEARCH SOLUTIONS, INC.",41610.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FA2019F00000083,SOLUTION GUIDANCE CORPORATION,40789.26,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FB7019F00000124,"IEM INTERNATIONAL, INC.",40382.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FB7019F00000006,"IEM INTERNATIONAL, INC.",37784.75,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FA4019F00000001,"HR ANEW, INC.",37745.82,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.286
70FBR318F00000002,CONSENSUS BUILDING INSTITUTE INC,51228.38,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.285
HSFE7016J0245,APPRIO INC,50716.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.285
HSFE8015J0090,APPRIO INC,45906.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.285
70FA4018F00000103,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",62223.74,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.284
HSFE4016J0231,GUIDEHOUSE LLP,59752.32,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.284
70FB7018F00000295,"IEM INTERNATIONAL, INC.",57526.27,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.284
70FBR420F00000035,"FLUOR ENTERPRISES, INC.",71167.52,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.283
70FB7018F00000232,"OBSIDIAN ANALYSIS, LLC",70706.29,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.283
70FA2018F00000109,"LINKVISUM CONSULTING GROUP, INC.",67830.93,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.283
70FA4020F00000021,"HR ANEW, INC.",65380.78,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.283
70FBR318F00000006,CONSENSUS BUILDING INSTITUTE INC,73387.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.282
HSFE2014C0266,UNIVERSITY OF SOUTHERN CALIFORNIA,73381.10,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.282
70FB7018F00000277,"IEM INTERNATIONAL, INC.",73128.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.282
70FBR419F00000198,"FLUOR ENTERPRISES, INC.",71554.36,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.282
70FA2018F00000096,"TIME SOLUTIONS, LLC",86332.72,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.281
70FA2019F00000114,"ACCLARO RESEARCH SOLUTIONS, INC.",84152.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.281
70FA2019F00000084,"LINKVISUM CONSULTING GROUP, INC.",83788.19,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.281
70FA2019F00000089,"ACCLARO RESEARCH SOLUTIONS, INC.",79954.58,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.281
HSFE2017C0207,PARTNER FORCES LLC,4853137.70,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.280
70FA5019F00000136,"CACI-ISS, LLC",4846028.35,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.280
70FA2019F00000098,"E-PAGA, INC.",96098.78,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.280
70FA2020F00000079,"E-PAGA, INC.",95419.58,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.280
70FA4020F00000030,SAVVEE INC.,94060.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.280
70FA2018F00000085,AGILE HOMELAND SECURITY GROUP LLC,90901.22,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.280
70FA4020F00000045,"MANAGED CARE ADVISORS, INC.",104982.08,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FB7020F00000027,"OBSIDIAN ANALYSIS, LLC",99972.34,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
